,Geo_FIPS,year,Geo_NAME,vehicles_per_worker,pct_unemployed,average_commute_time_per_worker_drive_alone,pct_car_wrkr_cmute_01_to_14_min,pct_car_wrkr_cmute_15_to_29_min,pct_car_wrkr_cmute_30_to_44_min,pct_car_wrkr_cmute_44_to_59_min,pct_car_wrkr_cmute_over_60_min,total_workers,land_area,total_population,ln_average_commute_time_per_worker_drive_alone,ln_vehicles_per_worker
2054,39023,2019,Clark County,0.8744693038614462,6.679322116930236,22.597616632860042,0.31626787631150666,0.365351985872087,0.1612590463658714,0.06800789501021504,0.04510197721527754,59356,1027907572,134726,3.117844441994071,-0.1341380864986713
2057,39029,2019,Columbiana County,0.8943227678773863,6.562506432820767,25.728864734299517,0.31652393064662915,0.2973654119898257,0.1955989078944298,0.07861759970130446,0.0779875387954169,44106,1377658481,103190,3.247613503062154,-0.11168853107295265
2058,39031,2019,Coshocton County,0.8260032102728732,5.510920668928168,24.96691599539701,0.33027217674851933,0.2809609369801025,0.15651826711918546,0.09150196313302722,0.06601450722033672,15575,1460647672,36585,3.2175515882696994,-0.1911566189398094
2060,39035,2019,Cuyahoga County,0.8352970530342935,7.614633622333726,23.41401332930969,0.20132915567875204,0.4160918796389672,0.21400772614431604,0.053637201978094275,0.026329650022560054,577136,1184093716,1247451,3.153334703345338,-0.17996786525919067
2066,39047,2019,Fayette County,0.9112844848387356,5.760556089625083,26.439330191854594,0.3627110228401192,0.2567858325057928,0.1521847070506455,0.0959119496855346,0.11585567692816948,12433,1052469899,28620,3.274852681525478,-0.0929001529308856
2071,39057,2019,Greene County,0.9061588586142568,5.351114314891571,21.613440614933708,0.2840723361628091,0.4393024727157695,0.15302894500975378,0.03618126219222861,0.04082089945695155,76118,1071283002,166502,3.073315371863807,-0.09854064767569243
2072,39059,2019,Guernsey County,0.8891595615103532,5.857199122264109,24.473891367095252,0.32949595519601743,0.34816428126944615,0.12551337896701928,0.07081518357187305,0.0746110765401369,16420,1352631181,39111,3.197606890847049,-0.11747857530999138
2074,39063,2019,Hancock County,0.8999252176699962,3.6364986632339837,17.32399707832341,0.4813743416205005,0.33307862347515216,0.09442458314002675,0.03452228256420053,0.02802718118058019,37442,1376125660,75837,2.85209265470329,-0.10544361058789635
2075,39065,2019,Hardin County,0.8558457151433289,5.064027939464494,24.51796233302912,0.33487013984939296,0.251959428307976,0.20047641001997848,0.08029814046411557,0.05855232826187183,13326,1218096651,31425,3.199406005372949,-0.155665158403994
2077,39069,2019,Henry County,0.90584662110858,3.135433299462912,22.262694922031187,0.3151378289985983,0.38560971811244354,0.16812023049369257,0.07000467216944402,0.03488553184862171,13170,1077461471,27208,3.1029124041992886,-0.09888527964536499
2080,39075,2019,Holmes County,0.591030217708281,2.141823444283647,23.653598317845756,0.27208824483616306,0.31491294473883424,0.12404022926354494,0.03752568400562344,0.048610360116794635,19889,1094405864,43901,3.1635152521106162,-0.5258881330890766
2082,39079,2019,Jackson County,0.8808546228710462,7.8904444746499935,27.35118071498852,0.314378932649732,0.28447137419404955,0.17058960615241203,0.07154509438359356,0.10642429892022062,13152,1088598927,32450,3.308759698502476,-0.1268626804294846
2084,39083,2019,Knox County,0.8543703758783507,4.431689247814189,27.6330903018207,0.2969231926577898,0.29334988339727675,0.12818776799819454,0.0770706386820131,0.12792447152636727,26897,1361052758,61481,3.3190139785666974,-0.1573904838043331
2087,39089,2019,Licking County,0.8811035126275338,4.36650372041614,26.588497636956667,0.23897232093953405,0.31125886863591784,0.22958462302724597,0.11588775523201753,0.061090093876979126,81449,1767507224,173750,3.2804787026040265,-0.12658016547850068
2088,39091,2019,Logan County,0.8670877059689444,4.4899757655871335,22.41760222473993,0.318279035065904,0.3814971400149217,0.15110668987813977,0.05640387963193236,0.05854265108182044,21059,1187534495,45316,3.109846463875597,-0.14261514703081896
2089,39093,2019,Lorain County,0.8777073069580202,5.452945768228306,24.97161093424426,0.23365895281950186,0.3803495505568387,0.21053947891074398,0.07733953187294955,0.04774689950421491,139853,1272195542,307670,3.217739616998208,-0.13044210429849518
2095,39105,2019,Meigs County,0.8772132854993635,7.801052522959447,33.823855926976684,0.19553948161543097,0.2992163954189271,0.2546112115732369,0.08547317661241711,0.14249547920433997,8641,1113957867,23078,3.5211663501877632,-0.13100511720498195
2098,39111,2019,Monroe County,0.9122220035426097,5.237919586868315,33.633078670245716,0.23286852589641435,0.2300796812749004,0.200597609561753,0.13605577689243029,0.16513944223107568,5081,1180317741,13942,3.515510066915881,-0.09187189359377634
2099,39113,2019,Montgomery County,0.8716591023701462,6.4118002347587275,21.446309001474752,0.27345702873341066,0.44687540265429715,0.1464759695915475,0.03594897564746811,0.03501696516771894,237960,1195326276,531670,3.065552556044185,-0.1373568691581168
2100,39115,2019,Morgan County,0.8816254416961131,4.56417861262152,35.4397056048311,0.2623490669593853,0.22777167947310648,0.1584339553604098,0.1026344676180022,0.21825832418587632,5660,1078538278,14640,3.567832818840953,-0.1259879824516642
2105,39125,2019,Paulding County,0.9012418687167356,4.093178036605657,23.905892811785623,0.27722295752617016,0.3414751534111419,0.19347852244013958,0.08422572494284683,0.05101672482252437,8455,1078561236,18809,3.1741249897088353,-0.10398161265198876
2106,39127,2019,Perry County,0.9016001094091903,7.135381395062488,31.40562392673154,0.21887368932713006,0.2775501701270745,0.1963058120963822,0.13374071245052427,0.14401777654329562,14624,1056544098,36022,3.4469869828235167,-0.10358419490654423
2107,39129,2019,Pickaway County,0.900169065193188,4.242166673105899,28.979393468118197,0.21222504230118444,0.27686125211505924,0.2665397631133672,0.1523688663282572,0.07119289340101523,24251,1298175198,57762,3.3665850073470205,-0.1051726830848153
2108,39131,2019,Pike County,0.884462537559368,6.419400855920114,30.032081134223326,0.2519795529718352,0.33086098025458555,0.1857271724967425,0.08118672947779894,0.11877317831011326,10317,1140324465,28000,3.402266181432916,-0.1227751206496837
2111,39137,2019,Putnam County,0.9023625703837,3.0479035291514545,22.160808651837286,0.35984166966534725,0.30640518172004316,0.21446563512054695,0.05643516852584863,0.0388629003238575,17227,1249783588,33911,3.098325352722187,-0.10273887695351494
2113,39141,2019,Ross County,0.89638103979545,6.131947172776451,25.9572561185798,0.2965334584953735,0.36884806222341426,0.1421483170175674,0.0688614724420008,0.09618479281212283,30506,1784986619,76948,3.2564511897388257,-0.10938968877900544
2114,39143,2019,Sandusky County,0.9087951415247804,4.5566295086384,19.850165217061036,0.4278386656334182,0.3124838554928226,0.1531052806376619,0.04435588029078564,0.03380198531311118,27663,1057350969,59029,2.988212330376195,-0.09563557706301255
2119,39153,2019,Summit County,0.8868938416107793,5.390133578344759,22.875809832514026,0.2674769738805228,0.4135510951083173,0.18381507489705384,0.059209453142095525,0.0382541924446478,261091,1069119180,541334,3.1300800130492052,-0.12002998634829487
2121,39157,2019,Tuscarawas County,0.8804473138113904,4.212450227376575,23.782425220305324,0.32912895793249247,0.3567543172046842,0.1531152758972897,0.05601083161120217,0.06190170787904701,43370,1469641510,92335,3.168946871777557,-0.12732518950692737
2122,39159,2019,Union County,0.8929390592469741,1.8560696196077098,25.370978833957363,0.26718668358587744,0.33656788833320894,0.22777487497200866,0.10114204672687915,0.04418899753676196,28339,1118161949,56707,3.2336059552065786,-0.1132369431588317
2123,39161,2019,Van Wert County,0.9076751946607341,3.9167428450882493,20.313577924114142,0.4448226306633386,0.26707510778307236,0.14393767491112625,0.06429165721201119,0.04470161107329249,13485,1059702138,28261,3.0112895257152625,-0.09686867950751332
2125,39165,2019,Warren County,0.8852594749071873,3.0495401957876003,25.800011623852143,0.2196579082554843,0.36765349416845833,0.26188664167887515,0.08835784546890162,0.044540421240891186,112323,1039075224,229132,3.250374942464375,-0.12187448496105616
2128,39171,2019,Williams County,0.8963338267106911,3.8206248988181963,18.56841526045488,0.4147255062624371,0.37188341332084746,0.10634437551211519,0.02165515626828983,0.042666510593468335,17566,1089503873,36816,2.9214620330291936,-0.10944236094193774
2129,39173,2019,Wood County,0.897244916763929,4.519518903164895,20.719770933495234,0.327247712094979,0.39752349740291865,0.15267128370022262,0.03598812762799901,0.02867610685134801,65116,1598510313,130150,3.03108836199693,-0.10842641432134174
2130,39175,2019,Wyandot County,0.8910802330793366,2.65989498149264,22.13596407414485,0.3124080882352941,0.37224264705882354,0.18501838235294119,0.04402573529411765,0.04825367647058824,11155,1053812243,22000,3.0972036195227393,-0.1153208072160132
2137,40013,2019,Bryan County,0.8688787659177969,5.540521293263067,19.84142051482495,0.44735023653856376,0.32163929197895075,0.10173815978312868,0.0309360548556849,0.05028437782384521,19318,2341975631,46457,2.987771697823158,-0.1405516733251059
2138,40015,2019,Caddo County,0.8762610481207035,6.699669966996699,24.60111228305686,0.35791118874689715,0.2814195090558058,0.17072722257975545,0.05792038245839846,0.09083386963317092,11201,3309366436,29242,3.2027916566745698,-0.13209123230117806
2140,40019,2019,Carter County,0.8866899495537447,5.425180690639779,19.704011490715093,0.43091369801758833,0.3389476822179162,0.12301883042678989,0.0318974511849754,0.04377204749838525,20616,2129492350,48319,2.9808222439846874,-0.12025990732405996
2141,40021,2019,Cherokee County,0.8732349506317019,7.632691404415218,24.4522013286792,0.3333333333333333,0.3128768303186908,0.15369293712316967,0.06503014642549526,0.0912467700258398,18838,1939904010,48664,3.196720245760883,-0.1355506291892445
2146,40031,2019,Comanche County,0.8563242571777765,7.526426247184088,17.30611581001952,0.4153906153782996,0.4113058828359128,0.07779465495299479,0.013998932632702491,0.027977338971222135,49911,2769653950,121762,2.851059954062048,-0.15510616945471384
2147,40033,2019,Cotton County,0.869757174392936,6.874500399680255,23.083889418493804,0.34842883548983367,0.21487985212569316,0.2874306839186691,0.07024029574861368,0.04852125693160813,2265,1638512879,5858,3.1391349464410325,-0.1395412161851002
2148,40035,2019,Craig County,0.849227974568574,4.9825029161806365,22.261645193260655,0.39594389689158455,0.27065959059893857,0.14101592115238817,0.07676269901440486,0.0718347232752085,5505,1971621943,14390,3.1028652511693724,-0.16342760743399298
2149,40037,2019,Creek County,0.8887745960115473,3.794123198892594,24.672998402272324,0.24503864633382078,0.3572870969988162,0.2549613536661792,0.08453450316830305,0.038785599888587145,30137,2460107102,71427,3.2057094635803227,-0.11791162341044364
2151,40041,2019,Delaware County,0.8433309809456598,6.312019258998297,27.5303798347337,0.2631333021827648,0.3300180228289166,0.18570188905947532,0.08223750083439023,0.10019357853280822,15587,1911485747,42433,3.3152901161800665,-0.17039577532506942
2153,40045,2019,Ellis County,0.7734330074755607,6.642259414225942,17.12516733601071,0.4665841584158416,0.26113861386138615,0.11076732673267327,0.04702970297029703,0.038985148514851485,1739,3189510402,4015,2.8405491555464293,-0.25691622231834355
2154,40047,2019,Garfield County,0.8821461219323535,4.907872132583286,18.023705134874042,0.47930640787783646,0.34572570286856,0.06390038532895675,0.02508206079634651,0.04623947481090338,28442,2741521308,61898,2.8916878434130147,-0.12539756557217369
2156,40051,2019,Grady County,0.90596566346906,3.4841434325264933,26.135720196872686,0.316160451108548,0.22269212695971635,0.25601264470929985,0.12401213208594984,0.06189926951172626,24289,2850386644,55071,3.2633029685815567,-0.09875387269811708
2157,40053,2019,Grant County,0.8764519535374868,3.7018756169792693,18.78278221208666,0.46800433839479394,0.20607375271149675,0.18926247288503253,0.061279826464208244,0.026572668112798264,1894,2591904428,4397,2.932940610415792,-0.13187339239543458
2161,40061,2019,Haskell County,0.8546727949223025,8.598351001177857,26.55416568326646,0.380544922314794,0.23710875928844855,0.12181941004278315,0.11461382571492908,0.09997748254897545,4569,1493706599,12687,3.2791866349385583,-0.1570365792894851
2164,40067,2019,Jefferson County,0.8474965548920533,6.490787269681741,27.59538152610442,0.3583899127061106,0.1784675072744908,0.23035887487875847,0.08244422890397672,0.11639185257032007,2177,1965685986,6158,3.3176484227101626,-0.1654685047599198
2166,40071,2019,Kay County,0.8792165397170838,6.653445711452652,17.511586142973005,0.5430899754409466,0.25641884349185085,0.09767805313686091,0.02165661978120116,0.044652824291136414,18380,2381740395,44402,2.862862727173659,-0.12872406383459165
2168,40075,2019,Kiowa County,0.8365226899945325,5.147058823529411,24.748114630467573,0.459412780656304,0.13413932066781808,0.16724237190558433,0.09988485895221647,0.09355210132412205,3658,2629039881,8886,3.208749309566354,-0.1785016340043846
2174,40087,2019,McClain County,0.8819869054704832,3.7038950304783556,28.10361938120257,0.21587847520779593,0.30169102894812266,0.2532530811120665,0.12295786758383491,0.0881627973631413,18481,1478150205,39247,3.3358983716467434,-0.12557806949090256
2175,40089,2019,McCurtain County,0.9169453734671126,5.6398809523809526,20.66542750929368,0.405808729139923,0.31338254172015406,0.15412387676508343,0.03778883183568678,0.06009306803594352,12558,4793716602,33016,3.02846213535163,-0.08670737941926918
2176,40091,2019,McIntosh County,0.8257428699417649,6.5370293752585855,28.928327061238452,0.22531066056245913,0.3579136690647482,0.14421190320470895,0.12197514715500327,0.10644211903204709,6697,1601359179,19725,3.364821290189771,-0.19147184939366976
2177,40093,2019,Major County,0.89209726443769,2.9052876234747242,21.165316045380877,0.45562872373784885,0.21574161179052995,0.17999372844151773,0.05268109125117592,0.06334274067105676,3290,2473438538,7692,3.0523638063150194,-0.11418011149722072
2178,40095,2019,Marshall County,0.8654453569172458,4.045043710179286,24.526869158878505,0.33090850307145164,0.28467507274490783,0.20950533462657614,0.08389912706110572,0.05965082444228904,6332,962443215,16505,3.1997692169765517,-0.1445110410588415
2179,40097,2019,Mayes County,0.8674097975946026,5.562841530054645,24.084635744895387,0.3348828674536669,0.3067465900055049,0.15218056150223255,0.09101474096275002,0.08575448039635451,17045,1697419131,41044,3.181574116235014,-0.14224375228542582
2185,40109,2019,Oklahoma County,0.8800173162515726,4.495277171851893,21.430793741668907,0.25343133703726406,0.47443841982958945,0.178284637975135,0.03256356959358926,0.024906798031752754,369595,1835932121,787216,3.064828847608194,-0.12781369414488022
2186,40111,2019,Okmulgee County,0.8723257418909592,8.44816174258379,27.40194274781073,0.3174336345170554,0.22917979967780347,0.16880296981158507,0.1294389577642362,0.10695524269804581,14490,1806373387,38749,3.310613914085282,-0.1365923676138797
2191,40121,2019,Pittsburg County,0.8700252777614484,6.379551068628504,21.423870396152385,0.39009250243427457,0.3523612463485881,0.13065968841285297,0.036940116845180136,0.05160662122687439,17011,3381281071,44146,3.0645057394604094,-0.13923301285737644
2194,40127,2019,Pushmataha County,0.8473262722810643,7.964806668210233,29.778446389496718,0.32202491386164855,0.24410283593957063,0.17890272992313808,0.07633183143387225,0.14762788232175988,3871,3614424104,11128,3.393784856301185,-0.16566944919945875
2197,40133,2019,Seminole County,0.8864311654011224,7.767857142857143,23.743839474301808,0.3557550278377457,0.2926940120440859,0.1721395295989092,0.055561867969548914,0.09214861947505965,9087,1639027599,24832,3.167323106277388,-0.1205518040842723
2198,40135,2019,Sequoyah County,0.9081094811710168,7.161602612701929,25.09464557548481,0.3164753938922389,0.31543798223432534,0.20475912598067822,0.08059391817415548,0.06237437593204954,15747,1744289208,41709,3.2226544996951403,-0.09639033367241076
2201,40141,2019,Tillman County,0.8524305555555556,3.6012861736334405,20.627647285329225,0.5077720207253886,0.18837897853441896,0.11324944485566248,0.09844559585492228,0.053293856402664694,2880,2256226938,7413,3.0266322772122574,-0.15966353290137064
2204,40147,2019,Washington County,0.8673702485380117,5.2123223555442095,18.99901984807645,0.442379357516864,0.31874145006839943,0.08882494457285721,0.0626916363979433,0.049908014528987216,21888,1076201559,51886,2.9443873908924436,-0.1422893477563743
2205,40149,2019,Washita County,0.8844688954718578,5.089108910891089,25.138541903247784,0.32425249169435216,0.3725359911406423,0.16168327796234774,0.029235880398671095,0.08748615725359911,4726,2597989594,11225,3.2244022024048227,-0.12276793222805114
2206,40151,2019,Woods County,0.8746766988008464,4.6531854751032835,14.057638357561846,0.6863354037267081,0.10750119445771619,0.08385093167701864,0.030339225991399904,0.02866698518872432,4253,3331924479,9043,2.6431659033952086,-0.13390094798644134
2207,40153,2019,Woodward County,0.8876635311925614,4.814137720901889,17.924819773429455,0.5283837934105076,0.29396705253784505,0.06845503116651826,0.037956366874443453,0.04396705253784506,9249,3218800597,20727,2.8861863319542143,-0.11916251410778614
2209,41003,2019,Benton County,0.7251343283582089,5.428221596889567,19.874980587047677,0.33327585357441986,0.3079765482583633,0.07429669409272306,0.038010543430063555,0.03953786273833571,41875,1748712549,91107,2.9894616837876002,-0.3213983607956919
2210,41005,2019,Clackamas County,0.801922060832029,4.513132801462257,28.91679638168522,0.1854633871002757,0.3019234526626577,0.24915876082756225,0.11210190391420446,0.07533161105442546,200618,4845035564,410463,3.364422615970765,-0.22074385684544776
2211,41007,2019,Clatsop County,0.7824971493728621,5.289538231843873,20.773583626999187,0.3934290610411866,0.28487856762985286,0.10547775217160078,0.040182000827276486,0.0479820362819831,17540,2144872198,39102,3.033682161618292,-0.24526499954844258
2212,41009,2019,Columbia County,0.8371267297887837,6.270476506448803,34.31050228310502,0.2244261416248355,0.16414055265851163,0.19903504069399094,0.2149714898386861,0.15799990252936302,21968,1704508477,51375,3.5354514963174135,-0.17777981040938554
2214,41013,2019,Crook County,0.85262917759781,6.908094948265369,28.46030175612169,0.3202334166964392,0.24461117065618673,0.1667262117422889,0.15398356555912826,0.07740859830891986,8767,7715390842,23011,3.3485101954207357,-0.15943055332969838
2219,41023,2019,Grant County,0.7888349514563107,8.666256914566688,16.21536523929471,0.5171396977515665,0.2027276078142278,0.08477699963140435,0.034647991153704386,0.03870254330998894,2884,11726925903,7189,2.7859592642848012,-0.23719816701978894
2220,41025,2019,Harney County,0.7265840220385675,8.717004297114794,14.472035794183444,0.6068833652007648,0.11739961759082218,0.0791586998087954,0.02026768642447419,0.030975143403441683,2904,26248072899,7267,2.6722182214304167,-0.3194011494745745
2223,41031,2019,Jefferson County,0.8208450704225352,8.837772397094431,25.542796184738958,0.3629956999522217,0.24569995222169136,0.16806020066889632,0.08767319636884854,0.08731485905398949,8875,4615977076,23607,3.2403553271777445,-0.19742089571431137
2227,41039,2019,Lane County,0.762638841346097,6.896366747667863,20.02949831335678,0.3182835354419302,0.39351168896112015,0.1047755969496187,0.019246155769471186,0.03510438804850606,169438,11800116009,373340,2.9972061026020334,-0.27097070006512325
2228,41041,2019,Lincoln County,0.7903053026245314,6.141693409034806,19.054474224239787,0.42233037503578585,0.3208703120526768,0.10896077870025765,0.023876324076724877,0.044718007443458344,18670,2540784310,48547,2.947301941409839,-0.2353359491587285
2230,41045,2019,Malheur County,0.826046511627907,6.569529652351738,18.982789758844152,0.45283573317660886,0.27309236947791166,0.10735625428543442,0.042413556665687135,0.046331668135958466,10750,25609052021,30412,2.9435327665136626,-0.1911041975695931
2231,41047,2019,Marion County,0.8287454373121987,5.512735408368983,24.038491905345555,0.2668808484967522,0.37814082689151085,0.15233098107436974,0.06568554553234474,0.06983824127723452,148761,3057633979,339641,3.1796563749764966,-0.18784224300286267
2233,41051,2019,Multnomah County,0.6476562390584808,4.93238984207027,25.236941249027968,0.14475933265229798,0.33251425028801773,0.18382683295976787,0.050743826130171456,0.03698674491043214,428414,1116560269,804606,3.228308843682248,-0.43439521867239045
2235,41055,2019,Sherman County,0.8011869436201781,4.539385847797063,23.814616755793228,0.32131147540983607,0.2983606557377049,0.12459016393442623,0.10163934426229508,0.07377049180327869,674,2133151636,1642,3.1702995415679407,-0.22166097135398694
2236,41057,2019,Tillamook County,0.8150128738364032,5.065856129685916,19.8856525201957,0.45573188557110045,0.261328043432867,0.1120275631655878,0.021403215702651912,0.0671330131551472,10098,2855122940,26389,2.9899984928155408,-0.20455136974774557
2237,41059,2019,Umatilla County,0.871291200101221,7.219327875422225,18.75843020300268,0.4345181957136817,0.32069335588149206,0.13476861036131257,0.03915574490227324,0.030472535692217632,31614,8327974446,77129,2.9316432621985675,-0.1377790295305239
2239,41063,2019,Wallowa County,0.7514256960751425,4.733910891089109,17.454812946616226,0.535195530726257,0.2048417132216015,0.07150837988826815,0.030167597765363128,0.04432029795158287,2981,8147835329,7004,2.859615424178538,-0.28578294882898597
2240,41065,2019,Wasco County,0.8366425992779783,4.469770449401875,18.485751818916736,0.49104618284637136,0.2412818096135721,0.10970782280867107,0.05711592836946277,0.03355325164938737,11080,6167112266,26130,2.917000263399048,-0.17835830174137396
2241,41067,2019,Washington County,0.7806959513098704,4.366601350284637,23.925089127621227,0.22117400419287211,0.3697633215452922,0.18940276277802484,0.06916827252257021,0.03948640845915479,302320,1875859540,589481,3.174927662624502,-0.24756951184363085
2245,42003,2019,Allegheny County,0.7570646675916801,4.7926704959635105,26.17971661723786,0.17979548533272594,0.3249217785343515,0.20928416441321485,0.078641044391431,0.04870538550723645,611883,1890994512,1221744,3.26498493602431,-0.2783066030484057
2249,42011,2019,Berks County,0.8549696611445403,5.894412183280022,25.540534511221168,0.23814882032667878,0.38471869328493646,0.164438682914182,0.06924034223489758,0.07321234119782215,197931,2218082423,418025,3.240266778780901,-0.15668929471642365
2251,42015,2019,Bradford County,0.8471969006381039,4.5583741917146305,23.705438902849355,0.3138574977959445,0.3191071571691913,0.1847799951911517,0.0658411477117897,0.05730544201330448,26328,2971786846,60963,3.1657045113840847,-0.16582214306081072
2252,42017,2019,Bucks County,0.8523116306325756,4.066187566126859,29.669425078025622,0.20560454839193978,0.313511361188535,0.20130942511929084,0.10399355078754806,0.11465302845355979,324230,1565393345,626806,3.3901170568998102,-0.159803055374782
2254,42021,2019,Cambria County,0.8729439074372971,5.783004979074653,24.473054831310893,0.317546468401487,0.3496282527881041,0.1483457249070632,0.07057620817843867,0.0620631970260223,55141,1782850495,133009,3.1975727095201467,-0.13588397785596895
2257,42027,2019,Centre County,0.7507827775271066,4.081226853577909,21.099568796550372,0.27364925881159785,0.35033829311326914,0.12491143250114617,0.037635977160005,0.02860556551216327,73137,2871502921,161960,3.049252604090752,-0.286638913361989
2258,42029,2019,Chester County,0.8348101361687947,3.961171733921683,27.97111312436875,0.21155669743805872,0.3243234481249443,0.21746918132968074,0.09648411855766191,0.08503197361062707,264084,1943860643,519560,3.3311723035034566,-0.1805509618202289
2259,42031,2019,Clarion County,0.8586490350250179,5.938075132618816,24.582783205703723,0.30505025590429796,0.34328174138249984,0.1391749398779059,0.07627797989763828,0.07029660233088735,16788,1556156290,38715,3.202046328228358,-0.1523950143809789
2264,42041,2019,Cumberland County,0.8709192177907875,3.3962805518012065,22.717002296885852,0.27063447501403703,0.42217603727572134,0.16196669655652116,0.04545492637877429,0.0410971532008682,122985,1412783419,249328,3.123113643989757,-0.13820605293971241
2265,42043,2019,Dauphin County,0.8435340316079368,4.652200782805741,21.926621897907282,0.27418265541059095,0.41064466615502687,0.1512432847275518,0.049163468917881814,0.038188795088257864,134713,1359456340,275632,3.087701510341277,-0.17015503209814065
2266,42045,2019,Delaware County,0.7767487603983116,5.597814893969013,28.30201660303083,0.15934923626608696,0.2855089054110827,0.23732987986078188,0.1019853612848768,0.06176551075548566,268433,476078165,564554,3.342933060168084,-0.25263832659269764
2267,42047,2019,Elk County,0.8970539556438265,4.4855864811133195,18.89255617977528,0.45333243023570846,0.3267407206719046,0.10132755350853427,0.04504199403955567,0.038065564887564345,15105,2142883446,30340,2.9387679915632208,-0.10863926751292545
2269,42051,2019,Fayette County,0.8874095621690162,7.345615427481045,27.396530433397068,0.2941663617279433,0.31419602103114225,0.17518248175182483,0.08333493827398263,0.10009051865262023,53628,2047006949,131302,3.310416378857855,-0.11944866460629562
2272,42057,2019,Fulton County,0.8571212807732971,5.311355311355311,33.391290217744555,0.24003765296517102,0.24427361154690932,0.1636335111390022,0.17461562598054597,0.14292438029494822,6621,1133252791,14506,3.508295094051929,-0.15417585257524266
2275,42063,2019,Indiana County,0.8573278167131076,6.583119055346131,24.872641946339808,0.3156967992956746,0.3136803839709182,0.15401437050921588,0.05333560535060067,0.08312743176848145,35529,2142730129,85032,3.2137684824241766,-0.1539349169404519
2277,42067,2019,Juniata County,0.8374296183751899,3.3198936261473793,33.06108237166733,0.2644833860001915,0.247246959685914,0.1395192952216796,0.1247725749305755,0.1865364358900699,11189,1013695972,24624,3.4983568314718103,-0.17741805657525328
2278,42069,2019,Lackawanna County,0.8509856677187354,4.351674572096559,21.72565820750232,0.32284106137764673,0.3904476011793085,0.15038327526132403,0.04061109622085232,0.04287322433663897,96635,1188213226,210652,3.0784939679308154,-0.16135999224419875
2279,42071,2019,Lancaster County,0.8290879956463243,3.7357917862108243,23.633866994549933,0.26497626819307124,0.38324108677483953,0.17060094296482015,0.05719286626614315,0.05056609426494473,264604,2444751463,540999,3.16268072548456,-0.18742898274137848
2280,42073,2019,Lawrence County,0.876103896103896,6.285957809503516,23.711360284911382,0.3417667353106362,0.30683854403466077,0.17806424005776791,0.07044475943408841,0.06410633574924447,38500,925211452,86727,3.165954270211936,-0.13227059222017973
2281,42075,2019,Lebanon County,0.8691247974068071,4.445903287985026,23.21369764749996,0.30409293571329393,0.3436029559234175,0.1741156142489085,0.07471574692605563,0.049784785325290425,66636,937089776,139729,3.1447425202859214,-0.14026855366316107
2282,42077,2019,Lehigh County,0.8580159443330799,5.777859798054362,24.630113004348267,0.24541991114508194,0.4243479195528591,0.15742487937706015,0.045980031529164474,0.07165122056083696,173604,894308181,365052,3.2039698001993986,-0.15313259652805136
2283,42079,2019,Luzerne County,0.8662485166977454,5.8054026547848805,22.9625593495219,0.3023671406532498,0.3969899408738386,0.1468381115927764,0.051377632580120486,0.053674268601704676,147475,2305001140,317663,3.133865035165967,-0.14358344080532515
2285,42083,2019,McKean County,0.8716686470887794,6.042935287439364,22.880682163015113,0.3909422175950026,0.268667939152062,0.17230609057782406,0.05893920990224998,0.06217826363583782,17673,2536067959,41401,3.1302929808842386,-0.1373459191590288
2288,42089,2019,Monroe County,0.8319445156658632,6.524344133558257,37.2125755428968,0.203407752436021,0.2769300781668273,0.16484634329157297,0.08228932433879431,0.19829478530891959,78004,1575379455,168032,3.616646756380729,-0.1839895282862721
2289,42091,2019,Montgomery County,0.8198783688503521,4.204218113803493,28.324291060015675,0.20856346299364226,0.29407491018972653,0.216308892034099,0.10797344280675644,0.08405839364678731,424069,1250877387,823823,3.34371977782823,-0.19859928039622238
2291,42095,2019,Northampton County,0.8692009956781006,4.760789328741366,27.66854885523231,0.2189051203432917,0.3709150905318614,0.18483794903024336,0.06174010947380347,0.1028883806232784,146232,957730763,302809,3.3202963477265017,-0.1401808850895883
2294,42101,2019,Philadelphia County,0.5465291095485001,9.171527591814241,31.836688334381773,0.0819691114984702,0.19553524629130759,0.18341114375220938,0.07997001353048015,0.06950369955020295,675792,347781835,1579075,3.4606193459682464,-0.6041677073705547
2295,42103,2019,Pike County,0.8642825320967154,7.735413690803209,45.14044567498772,0.1728651304642494,0.18633514063029483,0.1961623178583531,0.11720603185360895,0.27596577431379193,24691,1411441244,55453,3.809778644512731,-0.14585555889091034
2297,42107,2019,Schuylkill County,0.8794841315073847,5.782261707574161,26.859017995845768,0.26680496536955867,0.35527152273563756,0.15535182520828453,0.08609094255027269,0.09494094422324087,61411,2016645873,142674,3.2906016303316608,-0.12841975759676033
2298,42109,2019,Snyder County,0.8612199512866674,2.5920015474636107,24.31834010446895,0.3207373271889401,0.3281648143128219,0.15060992138791,0.060883708322038495,0.07373271889400922,18886,851544549,40483,3.191230802485324,-0.14940534691556265
2303,42119,2019,Union County,0.83298020461287,3.6841822191147204,22.847713663581928,0.29909603834253473,0.336589213128678,0.15931565855730145,0.04210398592489231,0.05448037371837651,16519,818323461,45111,3.1288510538474616,-0.18274540106780598
2305,42123,2019,Warren County,0.8619528619528619,4.526447836086138,20.226324828263003,0.3923705722070845,0.34459968693837323,0.12539857383036698,0.042495217114035595,0.04035016522696968,17820,2289908286,39756,3.006984965286894,-0.1485546943231372
