"fips', 'county_zip_file_name', 'roads_length', 'intersections","NA","NA","NA"
"46009","tl_2019_46009_roads.zip","1860314.61588118","2315"
"46011","tl_2019_46011_roads.zip","3301992.27827876","3582"
"46013","tl_2019_46013_roads.zip","6142771.88597612","5811"
"46015","tl_2019_46015_roads.zip","1571042.47424146","1141"
"46017","tl_2019_46017_roads.zip","539856.203843802","504"
"46019","tl_2019_46019_roads.zip","1883877.22669735","1707"
"46021","tl_2019_46021_roads.zip","1082297.8868288","594"
"46023","tl_2019_46023_roads.zip","2707052.3799411","1726"
"46025","tl_2019_46025_roads.zip","2157050.25232501","1635"
"46027","tl_2019_46027_roads.zip","1641589.57021994","1687"
"46029","tl_2019_46029_roads.zip","2846327.13120001","3355"
"46031","tl_2019_46031_roads.zip","2371062.34885947","1497"
"46033","tl_2019_46033_roads.zip","3272911.1275067","3165"
"46035","tl_2019_46035_roads.zip","1582110.74755046","1790"
"46037","tl_2019_46037_roads.zip","3258119.97125869","4622"
"46039","tl_2019_46039_roads.zip","1944947.4029752","2017"
"46041","tl_2019_46041_roads.zip","1442534.16084237","867"
"46043","tl_2019_46043_roads.zip","1482859.31227458","991"
"46045","tl_2019_46045_roads.zip","2815717.74348402","1832"
"46047","tl_2019_46047_roads.zip","2498488.89515006","2700"
"46049","tl_2019_46049_roads.zip","2466127.07198278","2018"
"46051","tl_2019_46051_roads.zip","2746106.41224699","2025"
"46053","tl_2019_46053_roads.zip","2255571.95768582","2393"
"46055","tl_2019_46055_roads.zip","1743905.87691994","994"
"46057","tl_2019_46057_roads.zip","1929119.24296912","1444"
"46059","tl_2019_46059_roads.zip","3133238.46318251","1642"
"46061","tl_2019_46061_roads.zip","1296599.76120045","1311"
"46063","tl_2019_46063_roads.zip","2168622.55403655","1092"
"46065","tl_2019_46065_roads.zip","1955207.98174366","2171"
"46067","tl_2019_46067_roads.zip","2493955.74521379","2156"
"46069","tl_2019_46069_roads.zip","1588950.08234203","1106"
"46071","tl_2019_46071_roads.zip","1606051.89335053","1150"
"46073","tl_2019_46073_roads.zip","1136697.21951359","804"
"46075","tl_2019_46075_roads.zip","1172312.34328084","1319"
"46077","tl_2019_46077_roads.zip","2366002.99230705","1527"
"46079","tl_2019_46079_roads.zip","2505860.58489678","2769"
"46081","tl_2019_46081_roads.zip","2238447.59704084","3651"
"46083","tl_2019_46083_roads.zip","3024019.48756419","5492"
"46085","tl_2019_46085_roads.zip","1849676.42104171","2082"
"46087","tl_2019_46087_roads.zip","1608280.15073416","967"
"46089","tl_2019_46089_roads.zip","2883685.35224848","1797"
"46091","tl_2019_46091_roads.zip","2255004.77580811","1490"
"46093","tl_2019_46093_roads.zip","4411987.1898218","3741"
"46095","tl_2019_46095_roads.zip","1846819.51509294","2019"
"46097","tl_2019_46097_roads.zip","1542127.48849247","878"
"46099","tl_2019_46099_roads.zip","4589183.50044042","9074"
"46101","tl_2019_46101_roads.zip","2145964.471125","1722"
"46102","tl_2019_46102_roads.zip","2842217.93248996","4954"
"46103","tl_2019_46103_roads.zip","5862581.36987465","9725"
"46105","tl_2019_46105_roads.zip","2750393.30887175","1722"
"46107","tl_2019_46107_roads.zip","2055099.66268578","1904"
"46109","tl_2019_46109_roads.zip","4094305.95437984","3646"
"46111","tl_2019_46111_roads.zip","2206206.93875637","2849"
"46115","tl_2019_46115_roads.zip","4439916.89799729","2606"
"46117","tl_2019_46117_roads.zip","1398227.40943048","746"
"46119","tl_2019_46119_roads.zip","1762614.05384913","904"
"46121","tl_2019_46121_roads.zip","1957467.3005404","2715"
"46123","tl_2019_46123_roads.zip","2712782.06981132","1659"
"46125","tl_2019_46125_roads.zip","2470112.03820503","2000"
"46127","tl_2019_46127_roads.zip","1831178.66516985","2212"
"46129","tl_2019_46129_roads.zip","1231558.62178613","1280"
"46135","tl_2019_46135_roads.zip","1944468.00405648","2217"
"46137","tl_2019_46137_roads.zip","1114664.84915188","557"
"47001","tl_2019_47001_roads.zip","1786878.27875458","5094"
"47003","tl_2019_47003_roads.zip","1609506.73407876","2507"
"47005","tl_2019_47005_roads.zip","1501309.92165461","2390"
"47007","tl_2019_47007_roads.zip","1954168.92967969","4128"
"47009","tl_2019_47009_roads.zip","2990528.83156493","8162"
"47011","tl_2019_47011_roads.zip","2346817.36635185","7298"
"47013","tl_2019_47013_roads.zip","1856032.03293965","4371"
"47015","tl_2019_47015_roads.zip","982779.680516355","1274"
"47017","tl_2019_47017_roads.zip","1786265.70140548","3314"
"47019","tl_2019_47019_roads.zip","1618852.31752791","5376"
"47021","tl_2019_47021_roads.zip","1314067.04834334","2275"
"47023","tl_2019_47023_roads.zip","917412.007909046","1075"
"47025","tl_2019_47025_roads.zip","2073957.56391518","4052"
"47027","tl_2019_47027_roads.zip","874034.931545357","1572"
"47029","tl_2019_47029_roads.zip","2027748.0841551","4531"
"47031","tl_2019_47031_roads.zip","1969099.35837666","4113"
"47033","tl_2019_47033_roads.zip","809406.910350094","1053"
"47035","tl_2019_47035_roads.zip","2761230.61012343","5557"
"47037","tl_2019_47037_roads.zip","5038815.18483703","18312"
"47039","tl_2019_47039_roads.zip","1266025.88785833","2436"
"47041","tl_2019_47041_roads.zip","1106728.0271753","1701"
"47043","tl_2019_47043_roads.zip","2139679.45888915","4249"
"47045","tl_2019_47045_roads.zip","1551889.42410778","2851"
"47047","tl_2019_47047_roads.zip","1870012.70347029","2877"
"47049","tl_2019_47049_roads.zip","1358535.4957438","1966"
"47051","tl_2019_47051_roads.zip","2178026.21651951","4675"
"47053","tl_2019_47053_roads.zip","2039609.06642244","3655"
"47055","tl_2019_47055_roads.zip","2216255.93661663","3852"
"47057","tl_2019_47057_roads.zip","1130692.06592046","1406"
"47059","tl_2019_47059_roads.zip","2791377.05274256","4738"
"47061","tl_2019_47061_roads.zip","803954.072200641","1301"
"47063","tl_2019_47063_roads.zip","1173025.68883851","3312"
"47065","tl_2019_47065_roads.zip","4785830.51104605","16219"
"47067","tl_2019_47067_roads.zip","1016296.67027877","1733"
"47069","tl_2019_47069_roads.zip","1878481.24844044","3087"
"47071","tl_2019_47071_roads.zip","2088347.33261788","3734"
"47073","tl_2019_47073_roads.zip","2154837.12557942","4699"
"47075","tl_2019_47075_roads.zip","1101517.44071576","1058"
"47077","tl_2019_47077_roads.zip","1544035.04005421","2077"
"47079","tl_2019_47079_roads.zip","1905715.79257477","3384"
"47081","tl_2019_47081_roads.zip","1916215.95521451","2970"
"47083","tl_2019_47083_roads.zip","826319.513150275","1380"
"47085","tl_2019_47085_roads.zip","1627074.17649754","2323"
"47087","tl_2019_47087_roads.zip","1065184.8572573","1169"
"47089","tl_2019_47089_roads.zip","1690525.00785603","3725"
"47091","tl_2019_47091_roads.zip","1016420.42924524","2078"
"47093","tl_2019_47093_roads.zip","5790828.42120412","21870"
"47095","tl_2019_47095_roads.zip","394098.298331714","502"
"47097","tl_2019_47097_roads.zip","1122676.67358221","1309"
"47099","tl_2019_47099_roads.zip","2548468.97266577","4473"
"47101","tl_2019_47101_roads.zip","967116.640196756","1787"
"47103","tl_2019_47103_roads.zip","1729629.17535623","2070"
"47105","tl_2019_47105_roads.zip","1393614.15116964","3336"
"47107","tl_2019_47107_roads.zip","3031790.28258195","7874"
"47109","tl_2019_47109_roads.zip","1776925.83091077","2559"
"47111","tl_2019_47111_roads.zip","1140555.07483903","1258"
"47113","tl_2019_47113_roads.zip","2140885.03340366","6316"
"47115","tl_2019_47115_roads.zip","1457545.73705443","3312"
"47117","tl_2019_47117_roads.zip","1350173.9489579","2132"
"47119","tl_2019_47119_roads.zip","2729090.42866847","5922"
"47121","tl_2019_47121_roads.zip","970480.825372918","1664"
"47123","tl_2019_47123_roads.zip","2798643.48652799","7178"
"47125","tl_2019_47125_roads.zip","3062239.890824","7989"
"47127","tl_2019_47127_roads.zip","505570.819381852","716"
"47129","tl_2019_47129_roads.zip","1469764.64824702","2177"
"47131","tl_2019_47131_roads.zip","1878207.78966199","3433"
"47133","tl_2019_47133_roads.zip","1344217.00154226","1716"
"47135","tl_2019_47135_roads.zip","1090151.54303371","1651"
"47137","tl_2019_47137_roads.zip","587403.504657718","954"
"47139","tl_2019_47139_roads.zip","1183091.49441632","1566"
"47141","tl_2019_47141_roads.zip","2309450.75309396","7748"
"47143","tl_2019_47143_roads.zip","1477172.55550756","3520"
"47145","tl_2019_47145_roads.zip","2255097.9890026","6479"
"47147","tl_2019_47147_roads.zip","1962359.98000061","3334"
"47149","tl_2019_47149_roads.zip","3295139.51008","8357"
"47151","tl_2019_47151_roads.zip","1558519.18011757","2727"
"47153","tl_2019_47153_roads.zip","688532.617206585","964"
"47155","tl_2019_47155_roads.zip","3634934.55772979","9757"
"47157","tl_2019_47157_roads.zip","8822197.39090508","39818"
"47159","tl_2019_47159_roads.zip","1129539.63055153","1809"
"47161","tl_2019_47161_roads.zip","1674575.08089388","3141"
"47163","tl_2019_47163_roads.zip","2980542.08984778","8706"
"47165","tl_2019_47165_roads.zip","2979743.11657429","7306"
"47167","tl_2019_47167_roads.zip","1645219.15067587","2662"
"47169","tl_2019_47169_roads.zip","362154.410798833","411"
"47171","tl_2019_47171_roads.zip","717571.739862268","2677"
"47173","tl_2019_47173_roads.zip","1118513.33653552","2287"
"47175","tl_2019_47175_roads.zip","720693.504808807","1058"
"47177","tl_2019_47177_roads.zip","1591143.32245982","2346"
"47179","tl_2019_47179_roads.zip","2415408.67293673","6965"
"47181","tl_2019_47181_roads.zip","2320841.77072857","3229"
"47183","tl_2019_47183_roads.zip","1747967.39024601","2263"
"47185","tl_2019_47185_roads.zip","1405425.09724653","1899"
"47187","tl_2019_47187_roads.zip","3401898.72593259","9572"
"47189","tl_2019_47189_roads.zip","2633341.61608413","5683"
"48001","tl_2019_48001_roads.zip","3569411.16254065","6107"
"48003","tl_2019_48003_roads.zip","5684180.2419576","15476"
"48005","tl_2019_48005_roads.zip","3936529.12004695","9549"
"48007","tl_2019_48007_roads.zip","956215.681819854","3093"
"48009","tl_2019_48009_roads.zip","2371490.02328595","4108"
"48011","tl_2019_48011_roads.zip","2043729.97074748","2124"
"48013","tl_2019_48013_roads.zip","3687161.82436151","7087"
"48015","tl_2019_48015_roads.zip","2581216.29927783","4454"
"48017","tl_2019_48017_roads.zip","3380520.95119642","4146"
"48019","tl_2019_48019_roads.zip","3086209.32736938","5884"
"48021","tl_2019_48021_roads.zip","4839348.54786061","10786"
"48023","tl_2019_48023_roads.zip","1770599.91841311","2291"
"48025","tl_2019_48025_roads.zip","3005186.04935774","5424"
"48027","tl_2019_48027_roads.zip","5738150.27259956","15851"
"48029","tl_2019_48029_roads.zip","14015269.6515324","53364"
"48031","tl_2019_48031_roads.zip","2473054.63233187","3827"
"48033","tl_2019_48033_roads.zip","3710556.62823969","6528"
"48035","tl_2019_48035_roads.zip","3283451.52662924","6647"
"48037","tl_2019_48037_roads.zip","3802806.11834634","8796"
"48039","tl_2019_48039_roads.zip","9063769.42755176","31341"
"48041","tl_2019_48041_roads.zip","3121668.04936063","8024"
"48043","tl_2019_48043_roads.zip","12919623.3538417","17994"
"48045","tl_2019_48045_roads.zip","2464224.51172859","3054"
"48047","tl_2019_48047_roads.zip","3394302.35559248","7004"
"48049","tl_2019_48049_roads.zip","3521612.04678775","7249"
"48051","tl_2019_48051_roads.zip","2272843.13272247","4291"
"48053","tl_2019_48053_roads.zip","3699257.39218039","7773"
"48055","tl_2019_48055_roads.zip","3076923.7727061","7541"
"48057","tl_2019_48057_roads.zip","1277330.46974965","2504"
"48059","tl_2019_48059_roads.zip","2708253.17166438","5348"
"48061","tl_2019_48061_roads.zip","6889804.33627322","19251"
"48063","tl_2019_48063_roads.zip","806561.28280692","1574"
"48065","tl_2019_48065_roads.zip","1704225.01564977","2200"
"48067","tl_2019_48067_roads.zip","3087934.33186695","4935"
"48069","tl_2019_48069_roads.zip","3301569.78875813","3666"
"48071","tl_2019_48071_roads.zip","1874874.26481883","4179"
"48073","tl_2019_48073_roads.zip","3668651.84193719","7300"
"48075","tl_2019_48075_roads.zip","1821643.4052189","2406"
"48077","tl_2019_48077_roads.zip","2430293.36147377","2893"
"48079","tl_2019_48079_roads.zip","3876831.35460122","7133"
"48081","tl_2019_48081_roads.zip","2650579.09430797","4705"
"48083","tl_2019_48083_roads.zip","4373501.38360984","7746"
"48085","tl_2019_48085_roads.zip","9776465.74116065","41962"
"48087","tl_2019_48087_roads.zip","2518594.38946383","3376"
"48089","tl_2019_48089_roads.zip","4635246.04069667","9446"
"48091","tl_2019_48091_roads.zip","3590751.28029605","8147"
"48093","tl_2019_48093_roads.zip","2451921.90804027","3257"
"48095","tl_2019_48095_roads.zip","3031301.38917888","4131"
"48097","tl_2019_48097_roads.zip","3317872.22193968","7299"
"48099","tl_2019_48099_roads.zip","3820182.34219333","8364"
"48101","tl_2019_48101_roads.zip","2664818.32259445","3893"
"48103","tl_2019_48103_roads.zip","1922867.420364","4816"
"48105","tl_2019_48105_roads.zip","8721261.42478625","14257"
"48107","tl_2019_48107_roads.zip","2954412.38998302","4124"
"48109","tl_2019_48109_roads.zip","7625195.34975562","9926"
"48111","tl_2019_48111_roads.zip","3312815.13103511","3862"
"48113","tl_2019_48113_roads.zip","16203956.9927207","71035"
"48115","tl_2019_48115_roads.zip","4623591.23887668","9227"
"48117","tl_2019_48117_roads.zip","4849147.27208374","6981"
"48119","tl_2019_48119_roads.zip","760005.691344664","1272"
"48121","tl_2019_48121_roads.zip","7882931.90886574","29945"
"48123","tl_2019_48123_roads.zip","3680071.75253317","5803"
"48125","tl_2019_48125_roads.zip","2360499.08791342","3031"
"48127","tl_2019_48127_roads.zip","4937657.78892904","8817"
"48129","tl_2019_48129_roads.zip","3048859.38274918","6285"
"48131","tl_2019_48131_roads.zip","6108327.12869257","12695"
"48133","tl_2019_48133_roads.zip","2379104.77554011","3829"
"48135","tl_2019_48135_roads.zip","3333249.67137963","8750"
"48137","tl_2019_48137_roads.zip","5516663.82043154","7618"
"48139","tl_2019_48139_roads.zip","4536268.67429095","15542"
"48141","tl_2019_48141_roads.zip","7480147.40565935","28566"
"48143","tl_2019_48143_roads.zip","4240017.55144408","11639"
"48145","tl_2019_48145_roads.zip","2350789.40398345","3743"
"48147","tl_2019_48147_roads.zip","2852159.59813224","4385"
"48149","tl_2019_48149_roads.zip","4619525.5740917","8773"
"48151","tl_2019_48151_roads.zip","3162360.94093123","5102"
"48153","tl_2019_48153_roads.zip","3249819.82249465","4022"
"48155","tl_2019_48155_roads.zip","1865006.44641922","2414"
"48157","tl_2019_48157_roads.zip","7832781.64244601","30021"
"48159","tl_2019_48159_roads.zip","1116454.6753816","2108"
"48161","tl_2019_48161_roads.zip","2979542.12704549","5606"
"48163","tl_2019_48163_roads.zip","5741181.42978585","12866"
"48165","tl_2019_48165_roads.zip","5759578.52415417","11296"
"48167","tl_2019_48167_roads.zip","4746967.22173784","23601"
"48169","tl_2019_48169_roads.zip","3375768.57229318","6764"
"48171","tl_2019_48171_roads.zip","2918101.84862335","3477"
"48173","tl_2019_48173_roads.zip","2928268.81105208","4951"
"48175","tl_2019_48175_roads.zip","1078726.71633545","1085"
"48177","tl_2019_48177_roads.zip","3740644.17954245","5629"
"48179","tl_2019_48179_roads.zip","4449811.36086316","11487"
"48181","tl_2019_48181_roads.zip","4902879.42801229","13060"
"48183","tl_2019_48183_roads.zip","2976575.32203596","12945"
"48185","tl_2019_48185_roads.zip","2351252.73663687","4041"
"48187","tl_2019_48187_roads.zip","4260884.28182271","9561"
"48189","tl_2019_48189_roads.zip","4483250.08220778","6547"
"48191","tl_2019_48191_roads.zip","2303853.03776723","2948"
"48193","tl_2019_48193_roads.zip","1509550.4879196","1598"
"48195","tl_2019_48195_roads.zip","2690030.30724327","4153"
"48197","tl_2019_48197_roads.zip","1518259.17615056","1590"
"48199","tl_2019_48199_roads.zip","4087706.47517338","10469"
"48201","tl_2019_48201_roads.zip","24110765.5912639","89573"
"48203","tl_2019_48203_roads.zip","3407395.21960631","7175"
"48205","tl_2019_48205_roads.zip","3747568.39834043","4580"
"48207","tl_2019_48207_roads.zip","2756169.76557228","4130"
"48209","tl_2019_48209_roads.zip","3906702.86366358","9592"
"48211","tl_2019_48211_roads.zip","2583957.56553111","3728"
"48213","tl_2019_48213_roads.zip","3877219.59884056","10174"
"48215","tl_2019_48215_roads.zip","10696458.8631523","34713"
"48217","tl_2019_48217_roads.zip","3388381.36237273","6012"
"48219","tl_2019_48219_roads.zip","3811815.43619252","5410"
"48221","tl_2019_48221_roads.zip","2526563.20316307","6787"
"48223","tl_2019_48223_roads.zip","2341694.93319618","2809"
"48225","tl_2019_48225_roads.zip","3416345.51146529","5196"
"48227","tl_2019_48227_roads.zip","2719283.48647368","5595"
"48229","tl_2019_48229_roads.zip","9224284.31684569","11642"
"48231","tl_2019_48231_roads.zip","4045950.62520822","11868"
"48233","tl_2019_48233_roads.zip","3795711.61532359","10645"
"48235","tl_2019_48235_roads.zip","3766010.60418478","7802"
"48237","tl_2019_48237_roads.zip","3263181.5433284","6010"
"48239","tl_2019_48239_roads.zip","2831423.36967833","5043"
"48241","tl_2019_48241_roads.zip","3161668.23084245","6297"
"48243","tl_2019_48243_roads.zip","3585781.82954461","3983"
"48245","tl_2019_48245_roads.zip","4455378.28188674","15515"
"48247","tl_2019_48247_roads.zip","3027669.68670744","5203"
"48249","tl_2019_48249_roads.zip","3805656.60864473","8715"
"48251","tl_2019_48251_roads.zip","3643228.16192491","8234"
"48253","tl_2019_48253_roads.zip","2836439.62631884","3684"
"48255","tl_2019_48255_roads.zip","1961176.01941872","2444"
"48257","tl_2019_48257_roads.zip","3788514.06200149","14918"
"48259","tl_2019_48259_roads.zip","2508538.78106452","4348"
"48261","tl_2019_48261_roads.zip","2980177.49219765","4772"
"48263","tl_2019_48263_roads.zip","1553431.2115197","2023"
"48265","tl_2019_48265_roads.zip","3563425.35580071","7868"
"48267","tl_2019_48267_roads.zip","3270789.28448262","4323"
"48269","tl_2019_48269_roads.zip","2756114.62884446","4609"
"48271","tl_2019_48271_roads.zip","4298024.35980229","6676"
"48273","tl_2019_48273_roads.zip","3025693.72798869","6658"
"48275","tl_2019_48275_roads.zip","2293708.69765757","3752"
"48277","tl_2019_48277_roads.zip","3002624.91768499","4816"
"48279","tl_2019_48279_roads.zip","4802777.61829101","7914"
"48281","tl_2019_48281_roads.zip","2305237.94223075","3942"
"48283","tl_2019_48283_roads.zip","4550542.81910839","6812"
"48285","tl_2019_48285_roads.zip","3523002.91773104","6108"
"48287","tl_2019_48287_roads.zip","1831666.56562172","3027"
"48289","tl_2019_48289_roads.zip","2992345.02442545","4702"
"48291","tl_2019_48291_roads.zip","4973096.86131378","14073"
"48293","tl_2019_48293_roads.zip","2719855.29791544","4026"
"48295","tl_2019_48295_roads.zip","2394052.18881733","3062"
"48297","tl_2019_48297_roads.zip","3591907.23307802","6258"
"48299","tl_2019_48299_roads.zip","3387748.13249831","7314"
"48301","tl_2019_48301_roads.zip","959498.043974034","1526"
"48303","tl_2019_48303_roads.zip","8170809.50343674","20468"
"48305","tl_2019_48305_roads.zip","3484714.55739615","4146"
"48307","tl_2019_48307_roads.zip","3170304.77652954","4550"
"48309","tl_2019_48309_roads.zip","5308567.39825328","12544"
"48311","tl_2019_48311_roads.zip","3235789.97289781","5166"
"48313","tl_2019_48313_roads.zip","1331407.89447785","1795"
"48315","tl_2019_48315_roads.zip","1318779.25090183","3180"
"48317","tl_2019_48317_roads.zip","2361701.85110992","3174"
"48319","tl_2019_48319_roads.zip","2943361.15063849","3579"
"48321","tl_2019_48321_roads.zip","4566369.1018178","9405"
"48323","tl_2019_48323_roads.zip","4468310.29413392","11043"
"48325","tl_2019_48325_roads.zip","5352973.53518959","10230"
"48327","tl_2019_48327_roads.zip","1939610.50993643","2039"
"48329","tl_2019_48329_roads.zip","2426548.50567187","6547"
"48331","tl_2019_48331_roads.zip","2877787.43056347","5181"
"48333","tl_2019_48333_roads.zip","2013869.28150627","2524"
"48335","tl_2019_48335_roads.zip","2818914.49058741","4787"
"48337","tl_2019_48337_roads.zip","2719982.09974348","4841"
"48339","tl_2019_48339_roads.zip","7611760.63717342","21781"
"48341","tl_2019_48341_roads.zip","3505382.52201189","6392"
"48343","tl_2019_48343_roads.zip","1209876.39266571","2622"
"48345","tl_2019_48345_roads.zip","2796167.91517127","4382"
"48347","tl_2019_48347_roads.zip","3623976.46984684","7388"
"48349","tl_2019_48349_roads.zip","4725109.67549845","13800"
"48351","tl_2019_48351_roads.zip","2959814.42710956","4653"
"48353","tl_2019_48353_roads.zip","3753975.73329538","7443"
"48355","tl_2019_48355_roads.zip","4774069.93252612","15336"
"48357","tl_2019_48357_roads.zip","1810186.63209183","1287"
"48359","tl_2019_48359_roads.zip","3943488.84977052","5171"
"48361","tl_2019_48361_roads.zip","2422624.85784455","7848"
"48363","tl_2019_48363_roads.zip","3377499.19330826","7169"
"48365","tl_2019_48365_roads.zip","2583811.7470478","4047"
"48367","tl_2019_48367_roads.zip","4205458.59127961","8142"
"48369","tl_2019_48369_roads.zip","4236987.41855783","6289"
"48371","tl_2019_48371_roads.zip","9990787.62549473","15910"
"48373","tl_2019_48373_roads.zip","4272944.78355455","10108"
"48375","tl_2019_48375_roads.zip","3736492.83852483","9793"
"48377","tl_2019_48377_roads.zip","6762599.64919894","9105"
"48379","tl_2019_48379_roads.zip","1016002.44468096","1896"
"48381","tl_2019_48381_roads.zip","3374978.63127","6601"
"48383","tl_2019_48383_roads.zip","5332014.17635234","12055"
"48385","tl_2019_48385_roads.zip","1854020.19504357","1904"
"48387","tl_2019_48387_roads.zip","2189717.2889351","3055"
"48389","tl_2019_48389_roads.zip","5215773.17937203","7772"
"48391","tl_2019_48391_roads.zip","1087427.74096078","1612"
"48393","tl_2019_48393_roads.zip","2705342.39170783","3832"
"48395","tl_2019_48395_roads.zip","2855995.70024055","5486"
"48397","tl_2019_48397_roads.zip","1210412.09424139","4031"
"48399","tl_2019_48399_roads.zip","2906619.60101311","4147"
"48401","tl_2019_48401_roads.zip","3688704.88760193","7092"
"48403","tl_2019_48403_roads.zip","1808838.17876936","3697"
"48405","tl_2019_48405_roads.zip","1841327.27365811","3278"
"48407","tl_2019_48407_roads.zip","2362617.29188674","5049"
"48409","tl_2019_48409_roads.zip","3206968.39853431","7724"
"48411","tl_2019_48411_roads.zip","3250329.22289147","4655"
"48413","tl_2019_48413_roads.zip","4178158.54747191","6915"
"48415","tl_2019_48415_roads.zip","3565075.89503852","8348"
"48417","tl_2019_48417_roads.zip","4185298.82248769","8798"
"48419","tl_2019_48419_roads.zip","2412900.15895988","3765"
"48421","tl_2019_48421_roads.zip","2639460.45006838","3413"
"48423","tl_2019_48423_roads.zip","6068705.65091599","18223"
"48425","tl_2019_48425_roads.zip","1265558.38084476","4108"
"48427","tl_2019_48427_roads.zip","5459524.5740122","15074"
"48429","tl_2019_48429_roads.zip","3346438.99541283","7143"
"48431","tl_2019_48431_roads.zip","3321918.44306413","6803"
"48433","tl_2019_48433_roads.zip","3199771.9121137","5817"
"48435","tl_2019_48435_roads.zip","4940781.96223623","9379"
"48437","tl_2019_48437_roads.zip","4685765.72781959","7416"
"48439","tl_2019_48439_roads.zip","15342003.0286195","67718"
"48441","tl_2019_48441_roads.zip","4470160.44922174","10342"
"48443","tl_2019_48443_roads.zip","4465100.94241332","4526"
"48445","tl_2019_48445_roads.zip","3663534.25109074","5035"
"48447","tl_2019_48447_roads.zip","3467516.19301251","5945"
"48449","tl_2019_48449_roads.zip","2065391.95765259","4852"
"48451","tl_2019_48451_roads.zip","6818133.62995356","15032"
"48453","tl_2019_48453_roads.zip","8867245.02020158","30823"
"48455","tl_2019_48455_roads.zip","2509448.67406315","5748"
"48457","tl_2019_48457_roads.zip","3483387.83254271","6392"
"48459","tl_2019_48459_roads.zip","1855347.34691949","2457"
"48461","tl_2019_48461_roads.zip","4896747.86005425","10473"
"48463","tl_2019_48463_roads.zip","5018227.39413792","8634"
"48465","tl_2019_48465_roads.zip","7881455.08066895","11673"
"48467","tl_2019_48467_roads.zip","2935674.46812941","4297"
"48469","tl_2019_48469_roads.zip","3469231.20978619","6869"
"48471","tl_2019_48471_roads.zip","2756234.4091044","5380"
"48473","tl_2019_48473_roads.zip","1880700.96309636","3793"
"48475","tl_2019_48475_roads.zip","1436555.29047828","3575"
"48477","tl_2019_48477_roads.zip","3165053.33264265","6350"
"48479","tl_2019_48479_roads.zip","9961466.24446821","19389"
"48481","tl_2019_48481_roads.zip","3671086.55394985","5725"
"48483","tl_2019_48483_roads.zip","3145520.84774371","5130"
"48485","tl_2019_48485_roads.zip","2956508.38888146","8379"
"48487","tl_2019_48487_roads.zip","2977016.46563667","5138"
"48489","tl_2019_48489_roads.zip","3049538.99171464","5340"
"48491","tl_2019_48491_roads.zip","7169677.16301007","20099"
"48493","tl_2019_48493_roads.zip","3016714.028169","5303"
"48495","tl_2019_48495_roads.zip","677539.696204039","1303"
"48497","tl_2019_48497_roads.zip","4360725.21591638","10926"
"48499","tl_2019_48499_roads.zip","2846113.2320459","6037"
"48501","tl_2019_48501_roads.zip","3422055.24084522","6289"
"48503","tl_2019_48503_roads.zip","2975265.25012048","4813"
"48505","tl_2019_48505_roads.zip","3542232.07215694","7145"
"48507","tl_2019_48507_roads.zip","5250549.13902718","9732"
"49001","tl_2019_49001_roads.zip","7067854.67326089","12567"
"49003","tl_2019_49003_roads.zip","8049903.06821684","11217"
"49005","tl_2019_49005_roads.zip","4556447.32717513","11997"
"49007","tl_2019_49007_roads.zip","3522758.36121268","6255"
"49009","tl_2019_49009_roads.zip","1109883.83044388","1822"
"49011","tl_2019_49011_roads.zip","3262866.39894534","19454"
"49013","tl_2019_49013_roads.zip","6282163.91008452","11234"
"49015","tl_2019_49015_roads.zip","7250836.90769492","11381"
"49017","tl_2019_49017_roads.zip","7313945.30291322","10842"
"49019","tl_2019_49019_roads.zip","6282477.95483547","9610"
"49021","tl_2019_49021_roads.zip","9049079.84766575","15379"
"49023","tl_2019_49023_roads.zip","6712997.13916314","10880"
"49025","tl_2019_49025_roads.zip","5680497.36479427","7930"
"49027","tl_2019_49027_roads.zip","13491020.6521986","21774"
"49029","tl_2019_49029_roads.zip","1525623.60557507","2979"
"49031","tl_2019_49031_roads.zip","1566126.1709589","2234"
"49033","tl_2019_49033_roads.zip","3561411.95837538","6471"
"49035","tl_2019_49035_roads.zip","9755353.70424475","99127"
"49037","tl_2019_49037_roads.zip","17851991.617074","33300"
"49039","tl_2019_49039_roads.zip","5771976.15192842","12458"
"49041","tl_2019_49041_roads.zip","5748440.48640069","11752"
"49043","tl_2019_49043_roads.zip","5030454.81310785","12759"
"49045","tl_2019_49045_roads.zip","11980535.9824032","23511"
"49047","tl_2019_49047_roads.zip","10751612.3430822","17027"
"49049","tl_2019_49049_roads.zip","14008814.8763421","83540"
"49051","tl_2019_49051_roads.zip","2816337.56587959","6452"
"49053","tl_2019_49053_roads.zip","5494231.58559164","17049"
"49055","tl_2019_49055_roads.zip","3058258.90971632","4572"
"49057","tl_2019_49057_roads.zip","3601898.66170737","20984"
"50001","tl_2019_50001_roads.zip","1824174.58019255","2938"
"50003","tl_2019_50003_roads.zip","1519562.80096996","2886"
"50005","tl_2019_50005_roads.zip","2163817.32253353","3408"
"50007","tl_2019_50007_roads.zip","2330400.25077994","5941"
"50009","tl_2019_50009_roads.zip","1178196.37413217","1579"
"50011","tl_2019_50011_roads.zip","1675810.61600922","2608"
"50013","tl_2019_50013_roads.zip","353407.555006323","751"
"50015","tl_2019_50015_roads.zip","1158688.35851295","2113"
"50017","tl_2019_50017_roads.zip","2034278.49355838","2820"
"50019","tl_2019_50019_roads.zip","1835174.53216403","2852"
